id_student,final_result,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,date_unregistration,date_registration,churn
540758,2,2,90,8,2,50.523809523809526,0,32.0,-25.0,0
541000,2,0,60,5,0,76.33333333333333,0,32.0,-54.0,0
541765,2,0,120,7,0,86.85714285714286,1,32.0,-1.0,0
543356,3,2,210,2,0,78.0909090909091,0,32.0,-77.0,1
543356,3,2,210,2,0,78.0909090909091,0,-23.0,-52.0,1
543361,3,0,60,12,0,65.0,0,75.0,-163.0,1
543789,0,0,60,12,0,95.71428571428571,0,32.0,-24.0,0
543976,3,2,60,1,0,75.0,0,72.0,-88.0,1
543976,3,2,60,1,0,75.0,0,47.0,-151.0,1
544499,3,2,180,10,2,70.0,0,40.0,-60.0,1
544499,3,2,180,10,2,70.0,0,102.0,-72.0,1
544587,1,2,120,7,1,65.4,0,-14.0,-20.0,1
544587,1,2,120,7,1,65.4,0,32.0,-114.0,1
545387,3,0,60,12,1,44.5,1,32.0,10.0,1
545387,3,0,60,12,1,44.5,1,30.0,-34.0,1
546025,1,2,60,10,0,62.333333333333336,0,32.0,-41.0,1
546040,1,1,120,1,0,58.857142857142854,1,32.0,-17.0,1
546299,3,2,60,11,0,42.375,1,73.0,-136.0,1
546299,3,2,60,11,0,42.375,1,32.0,-24.0,1
546403,3,2,240,5,2,45.6,1,137.0,-90.0,1
546403,3,2,240,5,2,45.6,1,-53.0,-53.0,1
546403,3,2,240,5,2,45.6,1,228.0,-161.0,1
546584,2,0,60,8,0,64.57142857142857,1,32.0,-46.0,0
546654,0,0,60,1,1,84.375,1,32.0,-92.0,0
546654,0,0,60,1,1,84.375,1,-24.0,-83.0,0
546654,0,0,60,1,1,84.375,1,32.0,-89.0,0
547629,3,2,60,1,1,46.0,0,198.0,-87.0,1
547629,3,2,60,1,1,46.0,0,227.0,-151.0,1
547786,3,1,120,6,0,55.42857142857143,1,104.0,-137.0,1
547786,3,1,120,6,0,55.42857142857143,1,32.0,-30.0,1
547816,3,2,210,5,1,75.0,0,0.0,-40.0,1
547816,3,2,210,5,1,75.0,0,0.0,-43.0,1
547860,3,0,180,12,0,75.0,0,-26.0,-69.0,1
548292,2,0,60,0,0,78.66666666666667,1,32.0,-72.0,0
548371,1,0,60,5,1,74.0,1,32.0,-83.0,1
548371,1,0,60,5,1,74.0,1,32.0,-92.0,1
548500,3,0,120,10,1,55.0,1,96.0,-95.0,1
549160,3,0,120,0,1,75.66666666666667,1,-17.0,-36.0,1
549160,3,0,120,0,1,75.66666666666667,1,108.0,-127.0,1
549785,3,2,60,8,0,75.0,0,-7.0,-43.0,1
550046,0,0,60,8,0,87.33333333333333,1,32.0,-89.0,0
550638,1,0,60,4,0,64.6,0,32.0,-129.0,1
550893,1,0,90,4,1,72.375,1,72.0,-50.0,1
550893,1,0,90,4,1,72.375,1,32.0,-25.0,1
550893,1,0,90,4,1,72.375,1,32.0,-50.0,1
551109,3,2,210,4,0,75.0,0,23.0,-40.0,1
551171,2,2,120,9,0,53.57142857142857,0,32.0,-164.0,0
551340,3,2,120,8,0,75.0,1,11.0,-50.0,1
551427,1,0,60,0,0,53.0,0,32.0,-82.0,1
551814,2,2,90,5,0,81.6,1,32.0,-25.0,0
552003,0,0,120,3,1,88.57142857142857,0,-25.0,-203.0,0
552003,0,0,120,3,1,88.57142857142857,0,32.0,-137.0,0
552255,2,0,90,5,1,48.857142857142854,1,26.0,-78.0,0
552255,2,0,90,5,1,48.857142857142854,1,-2.0,-58.0,0
552255,2,0,90,5,1,48.857142857142854,1,32.0,-78.0,0
552908,3,2,120,5,1,27.333333333333332,1,110.0,-28.0,1
554065,0,2,60,4,1,93.8,1,32.0,-45.0,0
554065,0,2,60,4,1,93.8,1,32.0,-46.0,0
554444,3,2,120,11,1,20.0,0,12.0,-129.0,1
554444,3,2,120,11,1,20.0,0,46.0,-113.0,1
554585,3,2,60,1,0,75.0,1,34.0,-128.0,1
554588,1,1,90,4,1,53.07142857142857,0,0.0,-36.0,1
554588,1,1,90,4,1,53.07142857142857,0,219.0,-34.0,1
554588,1,1,90,4,1,53.07142857142857,0,32.0,-36.0,1
554712,3,0,120,8,0,31.25,1,213.0,-72.0,1
555132,3,0,60,8,0,64.2,1,169.0,-92.0,1
555132,3,0,60,8,0,64.2,1,109.0,-21.0,1
555137,1,2,150,6,2,75.0,0,32.0,-81.0,1
555408,1,0,150,8,2,47.53333333333333,1,32.0,-46.0,1
555408,1,0,150,8,2,47.53333333333333,1,32.0,-22.0,1
555446,1,2,60,0,1,58.714285714285715,1,220.0,-46.0,1
555446,1,2,60,0,1,58.714285714285715,1,32.0,-57.0,1
556007,3,0,90,0,0,75.0,0,-110.0,-115.0,1
556007,3,0,90,0,0,75.0,0,221.0,-115.0,1
556007,3,0,90,0,0,75.0,0,32.0,-22.0,1
556057,2,2,60,3,0,56.666666666666664,0,32.0,-93.0,0
556170,3,2,120,12,1,75.0,1,55.0,-93.0,1
556171,1,2,60,8,0,62.0,1,32.0,-25.0,1
556370,1,1,120,6,2,52.06666666666667,1,32.0,-34.0,1
556370,1,1,120,6,2,52.06666666666667,1,32.0,-24.0,1
556374,3,2,60,10,0,47.27272727272727,1,172.0,-24.0,1
556374,3,2,60,10,0,47.27272727272727,1,32.0,-29.0,1
556416,0,2,60,7,0,76.28571428571429,1,32.0,-65.0,0
556836,3,0,150,0,0,75.0,1,-57.0,-138.0,1
556836,3,0,150,0,0,75.0,1,-25.0,-178.0,1
557404,2,1,60,8,0,82.28571428571429,0,32.0,-17.0,0
557751,3,0,60,1,1,57.285714285714285,1,206.0,-22.0,1
557751,3,0,60,1,1,57.285714285714285,1,-46.0,-141.0,1
558029,2,1,120,6,1,80.28571428571429,1,23.0,-32.0,0
558029,2,1,120,6,1,80.28571428571429,1,32.0,-89.0,0
558292,2,0,180,11,0,67.71428571428571,1,32.0,-24.0,0
558629,1,2,60,9,0,45.714285714285715,1,32.0,-57.0,1
558705,2,0,120,8,2,74.85714285714286,1,32.0,-28.0,0
559328,2,2,60,11,0,64.42857142857143,1,32.0,-150.0,0
559872,2,0,180,1,1,56.714285714285715,1,32.0,-232.0,0
560944,2,0,120,3,0,68.0,0,32.0,-46.0,0
561503,3,3,120,4,0,35.5,1,69.0,-65.0,1
561906,3,2,60,12,0,75.0,1,40.0,-113.0,1
561913,2,1,60,6,0,66.93333333333334,1,32.0,-129.0,0
561913,2,1,60,6,0,66.93333333333334,1,32.0,-107.0,0
562112,0,0,120,1,0,88.28571428571429,0,32.0,-171.0,0
562248,1,2,60,3,0,60.0,0,32.0,-107.0,1
562632,2,2,60,9,0,69.33333333333333,0,32.0,-44.0,0
562708,3,0,60,8,0,64.4,0,164.0,-45.0,1
562929,1,2,120,0,1,25.0,1,48.0,-156.0,1
562929,1,2,120,0,1,25.0,1,32.0,-36.0,1
563081,2,0,60,8,0,65.71428571428571,0,32.0,-54.0,0
563631,1,0,90,11,0,30.0,1,32.0,-44.0,1
563631,1,0,90,11,0,30.0,1,32.0,-66.0,1
563763,2,2,60,0,0,81.83333333333333,0,32.0,-144.0,0
564081,1,2,60,0,0,32.333333333333336,1,32.0,-17.0,1
564643,3,2,120,4,0,45.0,0,10.0,-25.0,1
564643,3,2,120,4,0,45.0,0,12.0,-80.0,1
564712,3,0,60,1,0,56.0,0,156.0,-79.0,1
564944,3,0,60,1,0,75.0,1,10.0,-86.0,1
564970,3,2,60,7,0,75.0,0,9.0,-80.0,1
565158,2,2,60,6,0,71.42857142857143,0,32.0,-144.0,0
565840,1,0,60,10,0,42.3,1,109.0,-10.0,1
565840,1,0,60,10,0,42.3,1,32.0,-24.0,1
565851,1,0,60,6,0,80.0,1,32.0,-58.0,1
566240,2,0,60,5,0,65.57142857142857,1,32.0,-17.0,0
566652,1,2,60,9,0,56.0,1,32.0,-75.0,1
566694,2,2,90,8,0,73.57142857142857,0,44.0,-155.0,0
566694,2,2,90,8,0,73.57142857142857,0,32.0,-79.0,0
566788,2,0,240,7,1,83.14285714285714,1,32.0,-86.0,0
567595,0,2,60,5,0,92.42857142857143,1,32.0,-40.0,0
567808,1,0,180,10,1,85.0,0,32.0,-22.0,1
567896,1,0,120,12,1,41.0,0,32.0,-122.0,1
568631,3,0,60,1,0,41.666666666666664,1,143.0,-40.0,1
568686,1,2,60,5,0,58.0,1,32.0,-44.0,1
569084,2,2,60,1,0,75.33333333333333,1,32.0,-40.0,0
569706,3,0,120,8,0,62.285714285714285,1,221.0,-73.0,1
569706,3,0,120,8,0,62.285714285714285,1,32.0,-29.0,1
569944,0,3,60,12,0,90.4375,1,32.0,-3.0,0
569944,0,3,60,12,0,90.4375,1,32.0,-20.0,0
570049,2,2,180,12,1,46.142857142857146,0,32.0,-46.0,0
570215,2,2,60,5,0,69.85714285714286,0,32.0,-72.0,0
571000,2,2,180,0,1,54.42857142857143,1,-10.0,-26.0,0
571000,2,2,180,0,1,54.42857142857143,1,32.0,-73.0,0
571008,3,2,60,12,0,75.0,1,34.0,-17.0,1
571292,3,2,60,10,0,81.85714285714286,0,100.0,-73.0,1
571292,3,2,60,10,0,81.85714285714286,0,32.0,-150.0,1
571397,2,2,60,0,0,83.0,1,32.0,-47.0,0
572043,3,0,120,4,0,75.0,1,-11.0,-54.0,1
572043,3,0,120,4,0,75.0,1,-38.0,-161.0,1
572235,3,0,60,6,0,75.0,0,142.0,-80.0,1
572414,3,2,180,2,1,32.5,0,143.0,-114.0,1
572414,3,2,180,2,1,32.5,0,159.0,-58.0,1
572924,2,2,120,5,0,81.57142857142857,1,32.0,-25.0,0
573126,2,0,60,7,0,64.14285714285714,0,32.0,-122.0,0
573235,1,1,120,6,1,85.0,1,58.0,-198.0,1
573235,1,1,120,6,1,85.0,1,32.0,-24.0,1
574190,3,0,60,0,0,62.25,0,136.0,-12.0,1
574590,2,0,180,9,0,76.375,1,32.0,-148.0,0
574590,2,0,180,9,0,76.375,1,32.0,-68.0,0
574909,0,0,60,7,0,98.28571428571429,1,32.0,-27.0,0
575603,2,0,120,9,0,81.0,1,32.0,-29.0,0
575773,1,2,120,3,1,75.0,1,51.0,-156.0,1
575773,1,2,120,3,1,75.0,1,32.0,-24.0,1
575792,2,1,60,6,0,61.714285714285715,1,32.0,-61.0,0
576041,2,0,120,9,1,74.71428571428571,1,32.0,-24.0,0
576350,1,2,70,6,0,75.0,0,32.0,-103.0,1
576584,2,0,60,8,0,69.5,1,32.0,-20.0,0
576827,3,2,120,0,0,75.0,0,38.0,-65.0,1
576869,3,0,120,12,0,75.0,0,-53.0,-291.0,1
577954,3,2,150,8,0,43.166666666666664,0,210.0,-73.0,1
577977,3,2,180,11,1,80.0,0,-12.0,-148.0,1
577977,3,2,180,11,1,80.0,0,52.0,-53.0,1
578031,0,0,60,9,0,78.85714285714286,1,32.0,-151.0,0
578595,1,1,120,5,0,54.75,1,32.0,-34.0,1
578815,2,4,60,4,0,83.85714285714286,1,32.0,-21.0,0
578815,2,4,60,4,0,83.85714285714286,1,32.0,-22.0,0
579134,2,2,60,3,0,50.857142857142854,0,32.0,2.0,0
579178,3,1,120,12,0,75.0,0,9.0,-25.0,1
579711,2,1,120,0,0,60.42857142857143,1,32.0,-29.0,0
580912,2,0,90,6,0,52.57142857142857,1,32.0,-208.0,0
581409,3,2,120,8,1,75.0,1,-66.0,-114.0,1
581648,0,0,180,2,1,73.85714285714286,0,-155.0,-161.0,0
581648,0,0,180,2,1,73.85714285714286,0,32.0,-29.0,0
581909,1,2,240,5,0,75.0,1,32.0,-127.0,1
582366,1,2,180,7,1,75.0,1,32.0,-73.0,1
582479,2,2,60,8,0,70.57142857142857,1,32.0,-178.0,0
582920,1,0,60,2,0,75.0,0,32.0,-17.0,1
583053,2,0,60,5,0,51.42857142857143,0,32.0,-262.0,0
583348,3,0,120,11,0,75.0,1,-147.0,-262.0,1
583713,2,0,60,12,0,74.0,1,32.0,-75.0,0
583775,2,2,120,11,1,62.0,1,32.0,-41.0,0
583775,2,2,120,11,1,62.0,1,84.0,-137.0,0
583775,2,2,120,11,1,62.0,1,32.0,-22.0,0
584077,3,0,150,5,1,56.75,1,89.0,-260.0,1
584077,3,0,150,5,1,56.75,1,51.0,-53.0,1
584077,3,0,150,5,1,56.75,1,66.0,-148.0,1
584077,3,0,150,5,1,56.75,1,89.0,17.0,1
584077,3,0,150,5,1,56.75,1,44.0,-60.0,1
584082,1,2,180,9,1,37.0,0,88.0,-145.0,1
584082,1,2,180,9,1,37.0,0,32.0,-15.0,1
584089,3,1,120,12,0,75.0,1,34.0,-41.0,1
584660,2,0,120,1,0,70.4,1,32.0,-75.0,0
584952,3,2,120,5,1,75.0,1,-18.0,-110.0,1
585372,3,2,60,12,0,60.0,0,164.0,-24.0,1
585384,3,2,210,0,1,75.0,0,-43.0,-95.0,1
585384,3,2,210,0,1,75.0,0,-142.0,-154.0,1
585485,3,2,60,3,0,75.0,1,-4.0,-122.0,1
585830,0,0,60,0,0,85.42857142857143,0,32.0,-248.0,0
586347,2,0,150,10,0,55.333333333333336,0,32.0,-52.0,0
586369,3,0,120,1,0,83.25,1,144.0,-22.0,1
586537,3,0,120,9,0,69.0,1,-1.0,-58.0,1
586876,2,0,120,1,0,75.42857142857143,1,32.0,-44.0,0
586946,3,0,120,11,0,66.75,0,72.0,-240.0,1
586946,3,0,120,11,0,66.75,0,32.0,-120.0,1
587310,3,0,120,5,1,75.0,1,-17.0,-94.0,1
587310,3,0,120,5,1,75.0,1,-47.0,-129.0,1
587403,3,0,210,10,1,58.0,1,46.0,-107.0,1
587576,3,0,180,4,1,42.625,1,38.0,-129.0,1
587576,3,0,180,4,1,42.625,1,51.0,-28.0,1
587576,3,0,180,4,1,42.625,1,32.0,-130.0,1
587633,1,2,120,12,1,63.0,1,32.0,-22.0,1
588059,3,2,90,1,0,75.0,0,-8.0,-128.0,1
588059,3,2,90,1,0,75.0,0,18.0,-128.0,1
588182,1,2,60,8,0,76.33333333333333,1,32.0,-228.0,1
588198,2,1,120,10,0,74.14285714285714,0,32.0,-29.0,0
588397,1,0,120,4,0,23.857142857142858,1,32.0,-185.0,1
588560,3,0,120,7,0,81.5,1,-58.0,-108.0,1
588560,3,0,120,7,0,81.5,1,32.0,-115.0,1
588749,3,2,60,12,0,75.0,1,53.0,-40.0,1
588752,1,0,60,4,0,60.666666666666664,1,32.0,-17.0,1
589445,3,2,120,7,1,75.0,1,-9.0,-70.0,1
589445,3,2,120,7,1,75.0,1,-50.0,-117.0,1
589569,3,2,120,0,1,62.5,1,-92.0,-107.0,1
589569,3,2,120,0,1,62.5,1,101.0,-82.0,1
589963,2,2,180,6,1,53.0,1,6.0,-52.0,0
589963,2,2,180,6,1,53.0,1,32.0,-60.0,0
590410,3,0,120,9,0,65.25,0,144.0,-86.0,1
590504,1,0,60,0,0,75.0,1,32.0,-24.0,1
590541,0,0,120,10,1,94.42857142857143,0,16.0,-64.0,0
590541,0,0,120,10,1,94.42857142857143,0,32.0,-75.0,0
590680,2,0,60,12,0,85.42857142857143,0,32.0,-50.0,0
591100,3,0,60,9,0,75.0,0,-23.0,-23.0,1
591448,2,0,120,3,0,86.42857142857143,0,32.0,-22.0,0
591648,3,2,120,0,1,68.0,1,116.0,-92.0,1
591648,3,2,120,0,1,68.0,1,-213.0,-58.0,1
591654,1,0,60,4,0,17.0,1,32.0,-96.0,1
591742,3,1,120,0,0,75.0,0,-63.0,-114.0,1
591852,3,0,120,6,1,67.5,0,23.0,-36.0,1
591852,3,0,120,6,1,67.5,0,-3.0,-120.0,1
591852,3,0,120,6,1,67.5,0,66.0,-81.0,1
592220,1,0,120,12,1,74.0,1,32.0,-129.0,1
592465,2,2,60,9,0,75.57142857142857,0,32.0,-85.0,0
593099,3,2,90,4,0,80.85714285714286,1,-206.0,-207.0,1
593099,3,2,90,4,0,80.85714285714286,1,32.0,-142.0,1
593607,2,0,60,1,0,55.166666666666664,1,158.0,-59.0,0
593607,2,0,60,1,0,55.166666666666664,1,32.0,-22.0,0
593657,0,2,60,0,0,93.0625,1,32.0,-42.0,0
593657,0,2,60,0,0,93.0625,1,32.0,-50.0,0
594078,2,2,120,4,0,75.42857142857143,1,32.0,-8.0,0
594407,1,0,120,7,1,76.33333333333333,0,118.0,-95.0,1
594407,1,0,120,7,1,76.33333333333333,0,32.0,24.0,1
595193,2,0,60,8,0,71.0,1,32.0,-186.0,0
595342,3,0,60,8,0,84.5,1,172.0,-203.0,1
595373,1,0,60,10,0,74.66666666666667,0,32.0,-54.0,1
596439,2,0,120,9,0,59.857142857142854,1,32.0,-29.0,0
596465,2,0,60,3,0,79.28571428571429,0,32.0,-199.0,0
596906,1,0,120,6,1,65.0,1,32.0,-15.0,1
597242,3,2,120,1,1,75.0,0,5.0,-22.0,1
597356,3,2,70,6,0,57.0,1,142.0,-156.0,1
597379,3,2,120,5,0,75.0,1,-64.0,-138.0,1
597839,3,0,120,9,0,14.0,0,130.0,-45.0,1
598102,2,1,60,3,0,66.06666666666666,1,32.0,-34.0,0
598102,2,1,60,3,0,66.06666666666666,1,32.0,-46.0,0
598179,2,1,60,6,0,52.8,0,32.0,-103.0,0
598750,2,0,60,3,0,82.28571428571429,1,32.0,-22.0,0
599134,1,2,60,7,0,35.5,1,32.0,-17.0,1
599649,1,1,150,1,1,73.0,1,12.0,-53.0,1
599649,1,1,150,1,1,73.0,1,32.0,-23.0,1
599789,2,1,60,6,0,68.16666666666667,0,32.0,-81.0,0
600130,3,0,180,12,1,55.0,0,227.0,-141.0,1
600670,2,0,60,6,0,64.42857142857143,0,32.0,-17.0,0
600767,2,0,60,8,0,70.0,1,32.0,-36.0,0
600814,3,2,180,9,0,68.58333333333333,1,11.0,-172.0,1
600814,3,2,180,9,0,68.58333333333333,1,32.0,-108.0,1
600814,3,2,180,9,0,68.58333333333333,1,-176.0,-179.0,1
600814,3,2,180,9,0,68.58333333333333,1,32.0,-172.0,1
600891,2,0,120,7,1,93.42857142857143,0,32.0,-54.0,0
601082,2,2,60,10,0,63.8,1,32.0,-25.0,0
601082,2,2,60,10,0,63.8,1,32.0,-53.0,0
601093,2,2,60,4,0,72.14285714285714,1,32.0,-24.0,0
601270,3,2,120,6,1,75.0,0,23.0,-32.0,1
601270,3,2,120,6,1,75.0,0,38.0,-43.0,1
601329,3,0,60,7,0,53.0,0,150.0,-29.0,1
601652,3,2,60,1,0,83.5,0,58.0,-99.0,1
601731,1,0,210,3,1,75.0,1,32.0,-17.0,1
601731,1,0,210,3,1,75.0,1,30.0,-44.0,1
601731,1,0,210,3,1,75.0,1,32.0,-17.0,1
601956,2,0,60,0,0,53.2,1,240.0,-155.0,0
601956,2,0,60,0,0,53.2,1,32.0,-134.0,0
602228,1,0,60,0,0,58.0,1,32.0,-109.0,1
602365,2,2,60,11,0,65.0,1,32.0,-144.0,0
602454,2,2,120,3,0,48.714285714285715,0,32.0,-85.0,0
602533,0,0,60,11,0,88.5,1,32.0,-49.0,0
602533,0,0,60,11,0,88.5,1,32.0,-148.0,0
603241,3,0,60,4,0,75.0,1,-80.0,-171.0,1
603302,0,0,120,9,1,80.88888888888889,1,94.0,-107.0,0
603302,0,0,120,9,1,80.88888888888889,1,60.0,-57.0,0
603302,0,0,120,9,1,80.88888888888889,1,32.0,-40.0,0
603559,1,2,60,6,0,75.0,1,32.0,-101.0,1
603690,2,2,120,8,0,76.16666666666667,0,32.0,-61.0,0
604027,3,0,135,10,1,75.0,1,25.0,-81.0,1
604398,3,3,180,4,1,75.0,0,-1.0,-58.0,1
604398,3,3,180,4,1,75.0,0,0.0,-108.0,1
604480,3,0,120,11,0,75.0,1,-168.0,-58.0,1
604480,3,0,120,11,0,75.0,1,-168.0,-58.0,1
604704,3,0,120,6,1,44.0,0,60.0,-78.0,1
604905,2,0,60,9,0,51.57142857142857,0,32.0,-131.0,0
605131,3,2,60,11,0,75.0,1,0.0,-164.0,1
605596,2,2,120,0,0,80.28571428571429,1,32.0,-161.0,0
605652,2,0,180,8,1,66.33333333333333,0,70.0,19.0,0
605652,2,0,180,8,1,66.33333333333333,0,32.0,-10.0,0
605695,2,0,60,11,0,78.83333333333333,0,32.0,-137.0,0
605759,3,0,90,1,0,47.76923076923077,1,226.0,-90.0,1
605759,3,0,90,1,0,47.76923076923077,1,32.0,-20.0,1
605781,2,0,120,3,0,58.42857142857143,1,32.0,-17.0,0
605890,1,2,60,10,0,78.0,1,32.0,-121.0,1
606802,3,2,60,8,0,63.0,0,90.0,-157.0,1
606884,1,2,60,10,0,37.42857142857143,0,32.0,-103.0,1
606905,3,0,120,8,1,75.0,0,0.0,-44.0,1
607063,3,0,90,4,0,75.0,0,-72.0,-140.0,1
607063,3,0,90,4,0,75.0,0,17.0,-148.0,1
607130,2,2,120,1,0,69.71428571428571,1,32.0,-51.0,0
607214,3,2,90,2,0,75.0,0,16.0,-50.0,1
607462,1,2,60,4,0,57.0,1,32.0,-46.0,1
607572,1,0,60,2,0,49.5,1,32.0,-115.0,1
607705,3,2,60,0,0,75.0,0,-4.0,-147.0,1
607939,1,0,60,8,0,50.0,1,32.0,-66.0,1
607946,3,2,120,3,1,75.0,1,11.0,-138.0,1
608322,2,1,60,8,0,63.166666666666664,1,32.0,-25.0,0
608487,2,0,120,6,0,59.833333333333336,1,32.0,-17.0,0
608724,2,0,120,4,0,79.85714285714286,1,32.0,-28.0,0
608772,3,2,150,10,0,51.0,1,174.0,-128.0,1
609019,1,0,120,10,0,48.5,1,32.0,-100.0,1
609089,3,2,120,9,1,49.0,1,30.0,-39.0,1
609089,3,2,120,9,1,49.0,1,136.0,-36.0,1
609194,2,2,120,12,0,58.416666666666664,0,32.0,-162.0,0
609194,2,2,120,12,0,58.416666666666664,0,32.0,-20.0,0
609265,2,2,60,1,0,73.0,0,32.0,-149.0,0
609267,3,2,60,0,0,75.0,1,-9.0,-150.0,1
609354,3,2,120,6,0,75.0,0,156.0,-61.0,1
609570,1,1,60,11,0,57.25,0,32.0,-22.0,1
609573,0,0,180,0,1,83.71428571428571,1,32.0,-148.0,0
609681,3,0,180,7,1,36.0,1,143.0,-93.0,1
609681,3,0,180,7,1,36.0,1,-12.0,-67.0,1
609708,1,0,60,10,0,75.0,1,32.0,-71.0,1
609852,0,1,60,4,0,90.9375,1,32.0,-88.0,0
609852,0,1,60,4,0,90.9375,1,32.0,-146.0,0
609946,3,2,60,11,0,29.0,1,181.0,-124.0,1
610129,3,2,120,8,0,75.0,1,-60.0,-144.0,1
610170,3,2,120,8,1,69.5,1,76.0,-37.0,1
610170,3,2,120,8,1,69.5,1,24.0,-24.0,1
610228,3,2,90,4,0,26.0,0,97.0,-51.0,1
610261,1,2,60,10,0,75.0,1,32.0,-123.0,1
610285,0,0,120,7,1,96.0,1,128.0,-22.0,0
610285,0,0,120,7,1,96.0,1,32.0,-12.0,0
610326,2,2,60,12,0,69.71428571428571,1,32.0,-123.0,0
610515,2,2,60,1,0,62.142857142857146,0,32.0,-1.0,0
610609,3,2,120,8,0,75.0,0,-1.0,-148.0,1
610609,3,2,120,8,0,75.0,0,32.0,-136.0,1
610931,0,0,60,8,0,93.57142857142857,1,32.0,-135.0,0
611377,2,1,60,0,0,77.85714285714286,0,32.0,-102.0,0
611493,1,0,60,7,0,75.0,1,32.0,-22.0,1
611520,3,0,60,5,0,45.75,1,-87.0,-155.0,1
611520,3,0,60,5,0,45.75,1,158.0,-147.0,1
611735,3,2,90,5,0,56.0,1,42.0,-144.0,1
611800,3,2,60,1,0,69.0,1,-8.0,-103.0,1
611800,3,2,60,1,0,69.0,1,32.0,-73.0,1
611845,1,2,60,11,0,45.42857142857143,0,32.0,-140.0,1
611865,3,0,90,3,0,47.0,1,134.0,-141.0,1
611865,3,0,90,3,0,47.0,1,134.0,-141.0,1
611865,3,0,90,3,0,47.0,1,32.0,-108.0,1
611879,2,0,60,0,0,75.16666666666667,1,32.0,-36.0,0
611910,1,0,60,0,0,84.66666666666667,1,32.0,-110.0,1
611983,1,2,60,6,0,71.0,1,32.0,-103.0,1
611988,3,2,60,7,0,75.0,1,0.0,-141.0,1
612000,0,0,60,7,0,86.57142857142857,0,32.0,-46.0,0
612026,3,0,60,7,0,84.66666666666667,1,173.0,-16.0,1
612111,3,2,60,0,0,75.0,0,4.0,-143.0,1
612136,2,2,75,6,0,82.0,0,32.0,-131.0,0
612283,3,2,90,6,0,30.666666666666668,0,102.0,-65.0,1
612283,3,2,90,6,0,30.666666666666668,0,97.0,-51.0,1
612326,0,0,60,10,0,79.85714285714286,1,32.0,-73.0,0
612439,2,1,60,10,0,79.16666666666667,1,32.0,-49.0,0
612439,2,1,60,10,0,79.16666666666667,1,32.0,-122.0,0
612443,3,0,120,2,0,71.0,0,108.0,-64.0,1
612443,3,0,120,2,0,71.0,0,32.0,13.0,1
612563,1,0,60,11,0,39.0,1,32.0,-137.0,1
612625,1,0,60,0,0,63.0,0,32.0,-141.0,1
612669,3,2,60,3,0,48.5,0,73.0,-92.0,1
612805,3,1,90,7,0,75.0,1,0.0,-141.0,1
612805,3,1,90,7,0,75.0,1,0.0,-141.0,1
612822,3,2,90,5,0,47.5,1,-60.0,-141.0,1
612822,3,2,90,5,0,47.5,1,208.0,-141.0,1
612935,3,1,60,5,0,46.0,1,52.0,-25.0,1
613063,3,2,90,11,0,57.0,1,136.0,-124.0,1
613105,1,2,60,12,0,9.0,1,32.0,-27.0,1
613107,2,0,60,2,0,87.42857142857143,0,32.0,-140.0,0
613313,0,0,60,6,0,88.71428571428571,1,32.0,-107.0,0
613370,0,0,60,7,0,86.4,1,32.0,-38.0,0
613370,0,0,60,7,0,86.4,1,32.0,-75.0,0
613466,0,1,60,10,0,87.14285714285714,1,32.0,-100.0,0
613617,3,2,120,12,0,75.0,0,0.0,-92.0,1
613667,0,0,60,11,0,84.1875,1,32.0,-155.0,0
613667,0,0,60,11,0,84.1875,1,32.0,-135.0,0
613834,2,0,60,8,0,73.85714285714286,1,32.0,-124.0,0
613876,1,2,60,6,0,19.333333333333332,1,32.0,-22.0,1
614025,3,0,60,10,0,33.0,1,52.0,-126.0,1
614074,2,2,70,4,0,70.57142857142857,1,32.0,-22.0,0
614176,2,1,60,0,0,82.85714285714286,1,32.0,-36.0,0
614217,3,1,60,9,0,71.5,1,74.0,-134.0,1
614241,1,2,60,0,0,41.857142857142854,0,32.0,-134.0,1
614265,0,2,120,8,0,76.2,1,-53.0,-81.0,0
614265,0,2,120,8,0,76.2,1,32.0,-25.0,0
614265,0,2,120,8,0,76.2,1,32.0,-29.0,0
614406,3,1,60,6,0,64.33333333333333,0,116.0,-108.0,1
614471,3,2,60,7,0,71.11111111111111,0,156.0,-132.0,1
614471,3,2,60,7,0,71.11111111111111,0,221.0,-91.0,1
614633,3,0,90,12,0,69.75,1,158.0,-66.0,1
614649,1,2,60,10,0,30.0,1,32.0,-23.0,1
614650,3,1,60,6,0,35.0,0,34.0,-102.0,1
614804,2,0,90,6,0,68.47368421052632,1,157.0,-28.0,0
614804,2,0,90,6,0,68.47368421052632,1,32.0,-74.0,0
614804,2,0,90,6,0,68.47368421052632,1,32.0,-28.0,0
614808,2,0,60,8,0,69.2,1,32.0,-24.0,0
614879,3,2,120,5,0,75.0,1,-46.0,-130.0,1
614930,3,0,60,3,0,57.2,1,37.0,-131.0,1
614930,3,0,60,3,0,57.2,1,139.0,-113.0,1
614949,2,1,60,6,0,68.0,0,32.0,-78.0,0
615075,0,0,60,0,0,89.125,1,32.0,-23.0,0
615075,0,0,60,0,0,89.125,1,32.0,-72.0,0
615184,1,2,90,3,0,74.5,1,32.0,-130.0,1
615438,3,2,60,0,0,79.0,0,46.0,-96.0,1
616166,3,0,60,3,0,75.0,1,12.0,-22.0,1
616334,1,2,90,4,0,44.833333333333336,1,32.0,-123.0,1
