id_student,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,churn
574029,0,60,4,0,75.0,1,1
574088,0,60,2,0,59.142857142857146,1,0
574098,2,120,11,0,63.857142857142854,0,0
574181,2,60,9,0,75.0,0,1
574310,0,60,12,0,88.35714285714286,0,0
574310,0,60,12,0,88.35714285714286,0,0
574330,0,60,12,0,69.25,0,1
574498,0,60,7,0,81.85714285714286,0,0
574529,0,120,9,0,43.8,0,1
574529,0,120,9,0,43.8,0,1
574623,0,120,1,0,43.714285714285715,0,1
574705,2,60,4,0,92.375,1,0
574705,2,60,4,0,92.375,1,0
574860,2,60,12,0,75.0,1,1
574866,2,60,4,0,76.0,1,1
574866,2,60,4,0,76.0,1,1
574895,1,60,11,0,91.14285714285714,0,0
574938,0,60,11,0,87.28571428571429,1,0
575192,0,60,0,0,58.142857142857146,0,0
575213,2,60,6,0,45.5,0,1
575337,1,120,6,0,75.0,0,1
575337,1,120,6,0,75.0,0,1
575365,1,120,0,0,52.0,1,1
575431,0,60,2,0,84.57142857142857,0,0
575493,0,120,0,0,73.33333333333333,1,1
575773,2,120,3,0,75.0,1,1
575773,2,120,3,0,75.0,1,1
575798,0,90,9,0,81.125,1,0
575798,0,90,9,0,81.125,1,0
575855,1,180,3,0,58.57142857142857,1,1
575855,1,180,3,0,58.57142857142857,1,1
575855,1,180,3,0,58.57142857142857,1,1
575962,0,60,5,0,55.5,1,1
575999,0,60,1,0,75.0,0,1
575999,0,60,1,0,75.0,0,1
576031,0,60,0,0,75.0,1,1
576040,2,60,8,0,75.0,1,1
576083,0,90,9,0,77.14285714285714,0,0
576131,2,120,0,0,51.0,1,1
576231,1,60,11,0,75.0,1,1
576233,0,60,7,0,67.93333333333334,1,0
576233,0,60,7,0,67.93333333333334,1,0
576251,0,75,2,0,93.625,1,0
576251,0,75,2,0,93.625,1,0
576314,0,120,0,0,67.2,1,1
576383,0,120,7,0,92.625,0,0
576383,0,120,7,0,92.625,0,0
576413,0,120,4,0,91.6923076923077,1,0
576413,0,120,4,0,91.6923076923077,1,0
576453,1,90,6,0,90.875,1,0
576453,1,90,6,0,90.875,1,0
576492,0,60,6,0,49.0,1,1
576767,2,120,0,0,73.4,1,0
576847,2,60,2,0,84.0,0,0
576879,1,120,3,0,66.14285714285714,1,1
576949,1,90,3,0,87.0,0,0
577035,1,90,8,0,88.1875,1,0
577035,1,90,8,0,88.1875,1,0
577126,0,60,1,0,57.0,1,0
577196,0,120,6,0,91.0,0,1
577196,0,120,6,0,91.0,0,1
577200,2,90,5,0,34.0,1,1
577212,2,90,12,0,60.0,1,1
577279,1,60,0,0,86.5625,1,0
577279,1,60,0,0,86.5625,1,0
577401,2,120,8,0,75.0,0,1
577414,1,120,6,0,78.53333333333333,1,0
577414,1,120,6,0,78.53333333333333,1,0
577558,1,60,1,0,75.0,1,1
577570,2,60,8,0,41.5,0,1
577638,0,90,11,0,62.9,0,1
577638,0,90,11,0,62.9,0,1
577652,2,90,3,0,55.15384615384615,0,1
577652,2,90,3,0,55.15384615384615,0,1
577736,0,120,3,0,75.0,1,1
577930,0,60,1,0,75.0,0,1
578026,2,60,3,0,67.8,1,1
578026,2,60,3,0,67.8,1,1
578117,2,60,10,0,75.0,1,1
578150,2,120,1,0,32.666666666666664,1,1
578285,1,60,8,0,75.0,0,1
578303,0,60,1,0,74.28571428571429,0,0
578544,2,60,9,0,75.0,1,1
578644,0,90,0,0,73.42857142857143,1,0
578697,0,60,8,0,53.166666666666664,0,0
578823,0,180,0,0,55.2,1,0
578823,0,180,0,0,55.2,1,0
578823,0,180,0,0,55.2,1,0
578850,0,90,11,0,79.6875,1,0
578850,0,90,11,0,79.6875,1,0
578943,2,90,11,0,82.71428571428571,0,0
578956,1,60,3,0,85.42857142857143,0,0
579105,0,90,7,0,87.28571428571429,0,0
579151,0,60,5,0,75.83333333333333,0,0
579325,2,60,5,0,81.125,1,0
579325,2,60,5,0,81.125,1,0
579367,1,60,10,0,87.57142857142857,0,0
579372,2,90,12,0,67.0,1,1
579372,2,90,12,0,67.0,1,1
579470,0,90,6,0,66.66666666666667,1,1
579567,0,60,8,0,77.0,1,0
580393,0,90,0,0,58.42857142857143,1,0
580415,2,120,5,0,87.14285714285714,0,0
580441,1,60,0,0,70.0,1,1
580468,2,60,3,0,71.14285714285714,0,0
580516,0,180,1,0,64.5,1,0
580534,0,60,5,0,55.0,1,1
580534,0,60,5,0,55.0,1,1
580595,2,120,0,0,75.0,1,1
580642,1,60,5,0,61.714285714285715,0,0
580706,0,60,11,0,61.0,1,1
580714,0,60,12,0,87.875,1,0
580714,0,60,12,0,87.875,1,0
580916,0,60,4,0,71.8125,0,0
580916,0,60,4,0,71.8125,0,0
581065,2,120,10,0,69.0,1,1
581065,2,120,10,0,69.0,1,1
581138,0,60,7,0,41.142857142857146,0,1
581283,0,60,3,0,75.0,0,1
581320,1,120,6,0,65.0,1,1
581552,0,90,3,0,86.26666666666667,1,0
581552,0,90,3,0,86.26666666666667,1,0
581584,2,240,7,0,75.0,0,1
581593,1,60,5,0,81.85714285714286,1,0
581648,0,180,2,0,73.85714285714286,0,1
581648,0,180,2,0,73.85714285714286,0,1
581697,0,60,11,0,83.71428571428571,1,0
581755,0,60,0,0,63.0,0,1
581818,1,90,10,0,75.0,1,1
581922,1,180,8,0,50.714285714285715,0,0
582288,2,60,11,0,75.0,0,1
582302,2,60,8,0,75.75,1,1
582320,0,60,8,0,76.875,0,0
582320,0,60,8,0,76.875,0,0
582373,0,60,7,0,74.0,1,1
582416,0,60,4,0,83.85714285714286,1,0
582452,0,60,8,0,69.14285714285714,0,0
582554,2,120,2,0,73.14285714285714,1,1
582848,0,60,12,0,52.5,1,1
582879,2,90,0,0,80.375,1,0
582879,2,90,0,0,80.375,1,0
582931,2,120,3,0,56.0,1,1
583037,2,60,12,0,73.33333333333333,1,1
583215,0,120,3,0,76.5,1,1
583221,0,120,9,0,75.0,0,1
583247,2,60,7,0,70.0,1,1
583293,0,60,10,0,89.8125,1,0
583293,0,60,10,0,89.8125,1,0
583335,2,120,9,0,81.0,1,1
583438,0,300,3,0,75.0,0,1
583514,0,70,8,0,78.83333333333333,0,0
583540,0,60,9,0,66.14285714285714,1,0
583570,2,120,5,0,75.0,1,1
583775,2,120,11,0,62.0,1,1
583775,2,120,11,0,62.0,1,1
583775,2,120,11,0,62.0,1,1
583871,2,60,9,0,66.85714285714286,0,0
583946,0,60,6,0,75.85714285714286,0,0
583955,2,60,6,0,79.71428571428571,0,0
584077,0,150,5,0,56.75,1,1
584077,0,150,5,0,56.75,1,1
584077,0,150,5,0,56.75,1,1
584077,0,150,5,0,56.75,1,1
584077,0,150,5,0,56.75,1,1
584082,2,180,9,0,37.0,0,1
584082,2,180,9,0,37.0,0,1
584132,0,120,1,0,51.142857142857146,1,0
584183,0,120,7,0,71.85714285714286,1,0
584305,0,150,6,0,75.0,1,1
584305,0,150,6,0,75.0,1,1
584315,0,120,6,0,44.0,0,1
584433,0,120,0,0,80.71428571428571,0,0
584455,0,90,12,0,42.0,0,1
584495,1,60,10,0,61.833333333333336,1,0
584517,2,120,1,0,75.0,1,1
584591,0,120,9,0,65.0,0,1
584591,0,120,9,0,65.0,0,1
584615,1,120,4,0,75.0,1,1
584628,2,120,12,0,75.0,1,1
584640,0,120,8,0,76.14285714285714,0,0
584883,0,120,8,0,75.0,0,1
584918,0,120,5,0,41.833333333333336,0,1
584943,2,120,8,0,78.57142857142857,1,0
585098,0,60,11,0,75.5,1,0
585098,0,60,11,0,75.5,1,0
585134,1,60,10,0,74.25,1,0
585134,1,60,10,0,74.25,1,0
585208,0,60,0,0,58.0,0,1
585210,0,60,3,0,42.666666666666664,1,1
585359,0,60,3,0,54.42857142857143,0,1
585359,0,60,3,0,54.42857142857143,0,1
585384,2,210,0,0,75.0,0,1
585384,2,210,0,0,75.0,0,1
585525,2,120,11,0,24.0,1,1
585579,2,120,12,0,75.0,1,1
585998,2,60,10,0,89.55555555555556,0,1
585998,2,60,10,0,89.55555555555556,0,1
586022,2,60,6,0,70.75,1,1
586113,2,60,5,0,56.857142857142854,0,1
586128,1,60,1,0,84.71428571428571,1,0
586243,0,60,4,0,87.42857142857143,0,0
586257,1,120,2,0,86.57142857142857,0,0
586317,2,60,1,0,75.0,1,1
586470,2,60,6,0,78.25,1,1
586526,0,120,8,0,53.666666666666664,1,0
586526,0,120,8,0,53.666666666666664,1,0
586526,0,120,8,0,53.666666666666664,1,0
586536,0,60,3,0,75.0,1,1
586550,1,60,3,0,61.77777777777778,1,0
586550,1,60,3,0,61.77777777777778,1,0
586609,2,60,4,0,71.0,1,1
586625,1,60,7,0,48.833333333333336,1,1
586707,2,60,11,0,70.0,1,1
586762,2,60,12,0,60.8125,1,0
586762,2,60,12,0,60.8125,1,0
586800,1,60,0,0,88.33333333333333,1,0
586823,0,60,7,0,75.0,1,1
586912,2,120,7,0,71.28571428571429,1,0
586961,2,120,7,0,75.0,1,1
587002,2,60,5,0,77.42857142857143,0,0
587006,2,60,6,0,56.0,1,1
587099,2,60,0,0,75.0,0,1
587179,1,120,11,0,75.0,0,1
587179,1,120,11,0,75.0,0,1
587310,0,120,5,0,75.0,1,1
587310,0,120,5,0,75.0,1,1
587576,0,180,4,0,42.625,1,1
587576,0,180,4,0,42.625,1,1
587576,0,180,4,0,42.625,1,1
587641,0,60,9,0,69.11111111111111,1,0
587641,0,60,9,0,69.11111111111111,1,0
587862,0,120,6,0,84.66666666666667,1,0
587989,0,60,8,0,84.71428571428571,1,0
588013,1,60,9,0,75.0,0,1
588033,0,60,12,0,86.25,1,0
588033,0,60,12,0,86.25,1,0
588086,0,60,7,0,80.14285714285714,1,0
588132,0,60,9,0,85.0,0,0
588146,0,60,3,0,51.333333333333336,1,1
588178,0,60,9,0,88.36363636363636,1,0
588178,0,60,9,0,88.36363636363636,1,0
588197,0,60,6,0,75.0,1,1
588208,0,60,7,0,77.66666666666667,0,0
588219,2,90,7,0,51.125,1,0
588219,2,90,7,0,51.125,1,0
588242,0,60,8,0,75.0,1,1
588293,2,60,11,0,77.66666666666667,1,0
588352,1,60,6,0,77.14285714285714,0,0
588430,2,90,4,0,65.8,1,0
588430,2,90,4,0,65.8,1,0
588460,2,90,0,0,63.125,1,1
588460,2,90,0,0,63.125,1,1
588482,0,60,4,0,77.0,1,0
588482,0,60,4,0,77.0,1,0
588485,0,180,9,0,75.0,0,1
588493,1,60,6,0,74.92307692307692,1,0
588493,1,60,6,0,74.92307692307692,1,0
588537,0,60,5,0,49.0,1,1
588540,0,60,12,0,94.0,0,0
588556,0,60,12,0,53.5,1,0
588556,0,60,12,0,53.5,1,0
588566,0,60,1,0,72.76923076923077,1,0
588566,0,60,1,0,72.76923076923077,1,0
588658,1,120,2,0,75.0,0,1
588707,0,150,10,0,89.5,0,0
588707,0,150,10,0,89.5,0,0
588815,0,120,9,0,75.0,0,1
588824,1,60,6,0,71.625,0,0
588824,1,60,6,0,71.625,0,0
588884,0,120,8,0,79.66666666666667,1,1
589007,0,60,12,0,75.0,0,1
589019,0,120,11,0,74.28571428571429,1,0
589220,1,60,7,0,81.57142857142857,0,0
589445,2,120,7,0,75.0,1,1
589445,2,120,7,0,75.0,1,1
589458,0,60,11,0,74.14285714285714,0,0
589503,2,60,4,0,78.42857142857143,0,0
589557,0,120,10,0,62.857142857142854,0,0
589582,0,90,6,0,56.666666666666664,1,1
589630,2,60,0,0,75.0,1,1
589723,0,60,8,0,66.42857142857143,0,0
589723,0,60,8,0,66.42857142857143,0,0
589875,2,60,8,0,64.28571428571429,1,0
589932,2,90,0,0,66.0,0,1
589956,2,60,8,0,85.3076923076923,1,0
589956,2,60,8,0,85.3076923076923,1,0
590184,0,60,5,0,75.0,1,1
590235,0,60,5,0,75.0,1,1
590370,2,60,2,0,43.0,1,1
590380,0,60,1,0,75.0,1,1
590392,0,60,1,0,79.85714285714286,1,0
590397,0,60,2,0,71.0625,0,0
590397,0,60,2,0,71.0625,0,0
590402,0,60,12,0,17.0,1,1
590420,2,90,1,0,75.0,1,1
590443,0,90,9,0,81.57142857142857,0,0
590464,0,60,2,0,75.0,1,1
590482,1,60,4,0,51.57142857142857,1,0
590541,0,120,10,0,94.42857142857144,0,1
590541,0,120,10,0,94.42857142857144,0,1
590676,3,60,7,0,63.36363636363637,1,0
590676,3,60,7,0,63.36363636363637,1,0
590762,0,120,6,0,85.57142857142857,1,1
590762,0,120,6,0,85.57142857142857,1,1
590789,1,120,4,0,85.14285714285714,0,0
590811,2,60,2,0,67.66666666666667,1,1
590828,0,120,7,0,34.0,0,1
590881,2,90,0,0,75.0,1,1
590881,2,90,0,0,75.0,1,1
590886,1,120,5,0,67.375,1,1
590886,1,120,5,0,67.375,1,1
590886,1,120,5,0,67.375,1,1
590918,2,120,5,0,45.714285714285715,1,1
590920,2,120,1,0,52.5,0,1
590920,2,120,1,0,52.5,0,1
590951,2,60,9,0,75.0,0,1
591163,0,60,6,0,62.0,1,1
591193,2,60,8,0,91.0,1,0
591202,0,120,1,0,50.42857142857143,0,0
591210,0,120,5,0,56.57142857142857,0,0
591230,1,60,3,0,84.6875,1,0
591230,1,60,3,0,84.6875,1,0
591593,2,60,7,0,72.85714285714286,1,0
591593,2,60,7,0,72.85714285714286,1,0
591648,2,120,0,0,68.0,1,1
591648,2,120,0,0,68.0,1,1
591694,1,60,6,0,68.0,0,1
591891,0,60,7,0,76.875,1,0
591891,0,60,7,0,76.875,1,0
591980,1,60,1,0,75.0,1,1
592189,1,60,10,0,81.0,1,0
592252,0,120,7,0,61.142857142857146,1,0
592299,1,60,0,0,75.0,0,1
592315,2,120,0,0,60.833333333333336,1,0
592382,2,60,2,0,71.57142857142857,1,0
592486,2,90,6,0,75.0,1,1
592494,0,90,11,0,76.75,0,0
592494,0,90,11,0,76.75,0,0
592577,0,120,8,0,89.85714285714286,1,0
592625,0,60,10,0,81.4,1,0
592625,0,60,10,0,81.4,1,0
592658,2,120,11,0,75.0,1,1
592709,0,60,12,0,75.66666666666667,1,1
592749,2,60,6,0,75.0,1,1
592950,0,60,7,0,71.5,0,0
592950,0,60,7,0,71.5,0,0
593075,0,60,8,0,75.0,1,1
593103,0,120,5,0,77.57142857142857,1,0
593103,0,120,5,0,77.57142857142857,1,0
593303,2,60,6,0,36.25,1,1
593338,2,60,1,0,58.714285714285715,1,0
593345,0,240,12,0,56.22222222222222,0,1
593345,0,240,12,0,56.22222222222222,0,1
593594,2,90,9,0,43.0,1,1
593654,0,60,0,0,82.85714285714286,0,0
593903,0,120,8,0,55.642857142857146,1,1
593903,0,120,8,0,55.642857142857146,1,1
593973,2,90,8,0,75.71428571428571,1,0
594011,0,90,3,0,84.85714285714286,0,0
594052,0,90,5,0,69.8,1,0
594052,0,90,5,0,69.8,1,0
594052,0,90,5,0,69.8,1,0
594079,2,60,12,0,75.0,1,1
594086,0,120,10,0,59.4,1,1
594201,3,120,4,0,83.57142857142857,0,0
594414,2,120,11,0,43.0,1,1
594419,2,90,5,0,59.333333333333336,0,0
594419,2,90,5,0,59.333333333333336,0,0
594419,2,90,5,0,59.333333333333336,0,0
594507,2,60,8,0,89.71428571428571,1,0
594578,0,60,0,0,75.0,1,1
594869,0,60,5,0,69.8,0,1
594880,0,90,7,0,75.0,0,1
594925,2,60,2,0,60.333333333333336,0,0
594963,0,60,10,0,79.42857142857143,0,0
595008,0,60,5,0,53.0,1,1
595079,0,90,6,0,47.57142857142857,0,0
595396,0,120,8,0,49.333333333333336,0,1
595396,0,120,8,0,49.333333333333336,0,1
595495,0,60,0,0,68.125,1,0
595495,0,60,0,0,68.125,1,0
595601,0,60,10,0,44.714285714285715,0,1
595659,0,90,12,0,64.125,1,0
595659,0,90,12,0,64.125,1,0
595685,0,120,1,0,59.375,1,0
595685,0,120,1,0,59.375,1,0
595687,0,60,6,0,55.5,1,0
595723,2,60,11,0,75.0,1,1
595894,0,120,3,0,75.0,0,1
595940,1,120,10,0,71.28571428571429,0,1
595963,0,60,4,0,44.0,0,1
595986,0,120,9,0,62.1875,1,0
595986,0,120,9,0,62.1875,1,0
595988,0,90,3,0,79.57142857142857,0,0
595988,0,90,3,0,79.57142857142857,0,0
596093,0,60,0,0,69.28571428571429,1,0
596104,2,60,9,0,59.833333333333336,0,1
596270,1,60,6,0,85.83333333333333,0,0
596292,2,120,11,0,82.2,1,1
596306,0,60,11,0,63.285714285714285,1,1
596473,1,60,6,0,75.0,0,1
596542,2,60,11,0,75.0,1,1
596570,0,60,6,0,77.33333333333333,1,0
596620,2,60,1,1,85.54545454545455,0,1
596620,2,60,1,1,85.54545454545455,0,1
596620,2,60,1,1,85.54545454545455,0,1
596620,2,60,1,1,85.54545454545455,0,1
596629,1,60,10,0,75.0,1,1
596731,0,90,12,0,58.06666666666667,1,0
596731,0,90,12,0,58.06666666666667,1,0
596845,0,60,0,0,82.125,1,0
596845,0,60,0,0,82.125,1,0
596978,0,180,12,0,75.0,0,1
597178,2,60,2,0,75.0,1,1
597192,0,150,3,0,75.0,1,1
597235,0,120,12,0,64.6,0,1
597365,0,60,5,0,86.6875,1,0
597365,0,60,5,0,86.6875,1,0
597403,0,90,5,0,70.14285714285714,1,0
597403,0,90,5,0,70.14285714285714,1,0
597428,1,60,6,0,90.57142857142856,1,0
597433,0,60,11,0,66.625,0,0
597433,0,60,11,0,66.625,0,0
597443,2,60,6,0,75.0,1,1
597453,0,60,9,0,75.0,1,1
597504,0,90,1,0,75.0,0,1
597560,2,120,1,0,70.16666666666667,1,0
597560,2,120,1,0,70.16666666666667,1,0
597560,2,120,1,0,70.16666666666667,1,0
597561,0,90,6,0,75.0,1,1
597602,0,60,0,0,79.28571428571429,1,0
597726,3,60,3,0,12.5,1,1
597754,2,90,8,0,75.0,0,1
597871,1,90,0,0,83.0,1,0
597924,0,60,3,0,75.0,1,1
597938,0,60,5,0,91.16666666666669,0,0
597968,0,60,7,0,79.0,1,0
598064,0,60,6,0,65.14285714285714,1,0
598089,2,60,8,0,32.0,0,1
598123,0,120,11,0,67.0,1,1
598123,0,120,11,0,67.0,1,1
598246,0,120,5,0,84.28571428571429,0,0
598323,0,60,6,0,51.0,0,1
598430,4,120,4,0,75.0,1,1
598501,0,60,9,0,80.75,1,0
598501,0,60,9,0,80.75,1,0
598516,0,120,5,0,76.28571428571429,1,0
598536,0,60,1,0,43.5,0,1
598536,0,60,1,0,43.5,0,1
598637,1,60,5,0,89.14285714285714,0,0
598664,1,60,3,0,84.71428571428571,1,0
598665,2,60,8,0,86.71428571428571,1,0
598665,2,60,8,0,86.71428571428571,1,0
598701,1,60,6,0,75.0,1,1
598842,2,120,5,0,42.142857142857146,1,1
598989,0,60,5,0,78.85714285714286,1,0
599049,2,120,4,0,65.85714285714286,0,0
599068,1,60,1,0,85.0,1,0
599101,2,60,3,0,75.0,0,1
599109,0,60,7,0,86.0,1,0
599109,0,60,7,0,86.0,1,0
599169,0,60,6,0,81.33333333333333,1,0
599169,0,60,6,0,81.33333333333333,1,0
599177,2,120,8,0,56.0,1,0
599206,2,60,1,0,48.0,1,1
599262,2,60,12,0,75.0,1,1
599314,2,60,9,0,77.28571428571429,1,0
599425,1,150,5,0,71.85714285714286,1,0
599577,0,60,8,0,89.0,0,0
599585,1,60,10,0,62.857142857142854,1,0
599615,2,90,1,0,34.0,1,1
599615,2,90,1,0,34.0,1,1
599649,1,150,1,0,73.0,1,1
599649,1,150,1,0,73.0,1,1
599655,2,120,0,0,75.0,1,1
599658,0,60,6,0,75.0,1,1
599711,2,60,11,0,32.0,1,1
599725,0,120,5,0,74.0,0,0
599737,1,60,6,0,77.4,0,0
599742,0,60,9,0,85.0,0,1
599742,0,60,9,0,85.0,0,1
599837,0,120,6,0,79.0,0,1
599837,0,120,6,0,79.0,0,1
599854,0,120,8,0,58.0,0,0
599876,0,120,5,0,75.0,0,1
599947,0,120,11,0,74.14285714285714,1,0
600067,0,60,0,0,90.0625,1,0
600067,0,60,0,0,90.0625,1,0
600094,0,90,5,0,63.1,1,1
600094,0,90,5,0,63.1,1,1
600242,2,60,12,0,63.857142857142854,0,0
600365,2,60,11,0,52.57142857142857,1,0
600525,2,120,4,0,75.0,0,1
600648,2,60,1,0,68.0,1,1
600671,2,120,8,0,89.71428571428571,1,0
600686,1,60,8,0,87.0,1,0
600753,0,180,8,0,75.0,0,1
600817,2,60,4,0,84.85714285714286,0,0
600859,1,90,6,0,75.0,1,1
600859,1,90,6,0,75.0,1,1
600963,2,120,11,0,46.166666666666664,1,1
601133,0,60,7,0,62.2,1,1
601204,0,60,4,0,54.0,1,1
601230,2,120,11,0,56.857142857142854,1,0
601263,2,60,0,0,84.42857142857143,1,0
601289,1,60,4,0,40.6,0,1
601293,0,90,3,0,60.42857142857143,0,0
601310,2,60,2,0,27.0,1,1
601380,0,120,3,0,75.0,0,0
601392,0,60,1,0,75.0,1,1
601566,0,60,5,0,73.07692307692308,1,0
601566,0,60,5,0,73.07692307692308,1,0
601579,0,90,7,0,77.5,0,0
601857,2,150,8,0,67.85714285714286,0,0
601857,2,150,8,0,67.85714285714286,0,0
602302,2,60,4,0,70.28571428571429,0,0
602312,0,120,12,0,73.53846153846153,1,1
602312,0,120,12,0,73.53846153846153,1,1
602404,0,60,7,0,79.57142857142857,0,0
602413,1,90,5,0,75.0,1,1
602452,2,60,11,0,75.0,1,1
602453,0,120,2,0,59.0,0,1
602595,0,60,8,0,73.57142857142857,0,0
602692,0,120,3,0,75.0,0,1
602706,2,60,7,0,75.0,1,1
602725,2,120,5,0,70.0,1,1
602729,0,60,12,0,52.857142857142854,1,1
602783,0,60,8,0,78.71428571428571,1,0
602856,1,60,0,0,90.5,0,0
602856,1,60,0,0,90.5,0,0
602902,2,90,12,0,81.4375,0,0
602902,2,90,12,0,81.4375,0,0
602986,0,120,6,0,75.0,1,1
603034,1,60,7,0,89.0,1,0
603049,1,60,6,0,74.3076923076923,1,0
603049,1,60,6,0,74.3076923076923,1,0
603201,0,60,2,0,75.0,1,1
603302,0,120,9,0,80.88888888888889,1,1
603302,0,120,9,0,80.88888888888889,1,1
603302,0,120,9,0,80.88888888888889,1,1
603325,0,60,7,0,93.21428571428572,0,0
603325,0,60,7,0,93.21428571428572,0,0
603410,0,60,3,0,73.5,1,1
603431,0,60,1,0,49.57142857142857,1,0
603469,1,180,10,0,42.714285714285715,0,1
603498,0,90,12,0,69.0,1,1
603498,0,90,12,0,69.0,1,1
603513,1,60,7,0,88.14285714285714,0,0
603669,0,120,0,0,75.0,1,1
603684,2,60,5,0,75.0,1,1
603730,0,120,0,0,72.0,0,1
603749,0,60,7,0,75.0,1,1
603803,0,120,1,0,71.0,1,1
603850,2,60,6,0,75.0,1,1
604055,0,120,5,0,78.28571428571429,1,0
604072,0,120,8,0,81.16666666666667,0,0
604156,0,60,3,0,68.85714285714286,1,0
604281,1,60,3,0,85.85714285714286,0,0
604317,1,60,5,0,81.57142857142857,1,0
604392,0,60,0,0,75.0,0,1
604398,3,180,4,0,75.0,0,1
604398,3,180,4,0,75.0,0,1
604462,2,90,5,0,54.42857142857143,1,1
604559,0,90,12,0,57.0,1,1
604559,0,90,12,0,57.0,1,1
604574,0,60,10,0,66.0,1,1
604627,0,90,7,0,70.28571428571429,1,0
604641,0,60,5,0,75.0,1,1
604655,0,90,10,0,57.5,1,1
604655,0,90,10,0,57.5,1,1
604692,2,120,7,0,59.5,0,1
604723,0,90,8,0,84.15384615384616,1,0
604723,0,90,8,0,84.15384615384616,1,0
604854,0,90,1,0,79.14285714285714,0,0
604912,2,90,0,0,75.0,1,1
604952,2,120,5,0,75.0,0,1
605005,2,60,8,0,75.0,1,1
605070,0,120,4,0,64.83333333333333,1,1
605070,0,120,4,0,64.83333333333333,1,1
605118,2,60,5,0,72.25,0,1
605118,2,60,5,0,72.25,0,1
605245,1,60,6,0,85.0,0,1
605266,0,90,3,0,83.8125,0,0
605266,0,90,3,0,83.8125,0,0
605313,0,60,4,0,37.0,1,1
605313,0,60,4,0,37.0,1,1
605476,0,120,8,0,56.666666666666664,1,0
605540,0,90,3,0,86.75,1,0
605540,0,90,3,0,86.75,1,0
605652,0,180,8,0,66.33333333333333,0,1
605652,0,180,8,0,66.33333333333333,0,1
605703,0,90,3,0,80.5625,1,0
605703,0,90,3,0,80.5625,1,0
605859,2,90,0,0,72.71428571428571,1,1
605859,2,90,0,0,72.71428571428571,1,1
605885,1,70,2,0,49.0,1,1
606270,2,60,3,0,75.0,1,1
606319,2,90,8,0,62.142857142857146,0,0
606344,0,60,12,0,75.8,1,0
606344,0,60,12,0,75.8,1,0
606513,2,60,11,0,24.5,1,1
606593,0,120,6,0,72.66666666666667,1,1
606665,0,90,5,0,61.06666666666667,1,0
606665,0,90,5,0,61.06666666666667,1,0
606719,1,60,8,0,75.0,0,1
606788,1,90,3,0,88.28571428571429,0,0
607061,0,90,6,0,89.0,1,0
607061,0,90,6,0,89.0,1,0
607073,4,60,4,0,57.0,0,0
607110,0,120,8,0,56.666666666666664,1,1
607110,0,120,8,0,56.666666666666664,1,1
607196,0,60,0,0,60.833333333333336,1,0
607316,2,60,6,0,57.666666666666664,0,0
607427,2,150,9,0,64.0,0,1
607427,2,150,9,0,64.0,0,1
607485,0,60,6,0,58.57142857142857,1,0
607515,2,120,5,0,75.0,1,1
607622,0,60,6,0,53.25,1,1
607670,0,60,6,0,53.6,1,1
607800,1,60,3,0,81.14285714285714,0,0
607854,1,90,9,0,59.666666666666664,0,1
607900,0,60,7,0,91.36363636363636,1,0
607900,0,60,7,0,91.36363636363636,1,0
607927,2,120,5,0,43.53846153846154,0,0
607927,2,120,5,0,43.53846153846154,0,0
607928,0,120,12,0,75.0,0,1
608062,0,60,8,0,48.0,1,0
608170,0,60,7,0,75.0,1,1
608178,2,60,2,0,37.666666666666664,0,1
608206,0,120,2,0,54.5,1,1
608217,1,60,7,0,79.5,0,0
608238,2,120,4,0,92.71428571428572,1,0
608284,0,120,11,0,79.5,1,1
608449,0,60,6,0,89.28571428571429,1,0
608630,0,120,12,0,46.0,1,1
608733,2,90,0,0,84.28571428571429,1,0
608745,1,60,6,0,77.14285714285714,1,0
608815,0,60,6,0,69.14285714285714,0,0
608848,0,120,5,0,75.0,0,1
608923,2,120,0,0,49.0,1,0
608923,2,120,0,0,49.0,1,0
608943,2,120,9,0,54.0,0,1
608943,2,120,9,0,54.0,0,1
608983,1,90,10,0,86.28571428571429,0,0
608983,1,90,10,0,86.28571428571429,0,0
609044,0,120,3,0,44.666666666666664,1,1
609044,0,120,3,0,44.666666666666664,1,1
609089,2,120,9,0,49.0,1,1
609089,2,120,9,0,49.0,1,1
609242,2,60,5,0,60.75,1,1
609242,2,60,5,0,60.75,1,1
609480,0,60,7,0,75.0,0,1
609488,0,60,9,0,52.0,0,1
609593,1,60,4,0,80.71428571428571,1,0
609797,0,60,9,0,41.6,0,1
609932,0,60,11,0,76.0,0,0
609969,2,60,4,0,74.25,1,0
609969,2,60,4,0,74.25,1,0
610019,0,60,12,0,73.91666666666667,1,0
610019,0,60,12,0,73.91666666666667,1,0
610106,0,90,8,0,75.0,0,1
610170,2,120,8,0,69.5,1,1
610170,2,120,8,0,69.5,1,1
610220,0,120,3,0,85.85714285714286,0,0
610257,4,70,2,0,89.85714285714286,1,0
610279,0,60,8,0,72.72727272727273,1,0
610279,0,60,8,0,72.72727272727273,1,0
610393,0,90,4,0,75.0,1,1
610402,1,60,10,0,28.0,1,1
610469,4,60,4,0,74.0,0,1
610537,0,60,5,0,35.8,1,1
610537,0,60,5,0,35.8,1,1
610537,0,60,5,0,35.8,1,1
610595,0,90,4,0,79.0,0,0
610603,0,60,4,0,67.2,0,0
610701,1,120,3,0,50.0,0,1
610817,2,60,10,0,75.0,0,1
